"latitude","longitude","generationtime_ms","utc_offset_seconds","timezone","timezone_abbreviation","elevation","hourly_units__time","hourly_units__temperature_2m","hourly_units__relative_humidity_2m","hourly_units__windspeed_10m","hourly_units__windgusts_10m","hourly_units__pressure_msl","hourly_units__weathercode","hourly__time","hourly__temperature_2m","hourly__relative_humidity_2m","hourly__windspeed_10m","hourly__windgusts_10m","hourly__pressure_msl","hourly__weathercode"
"","","","","","","","","","","","","","","2024-11-02T11:00","34.1","25","5.0","12.2","1010.8","0"
"","","","","","","","","","","","","","","2024-11-02T12:00","30.8","43","7.0","9.0","1011.1","0"
"","","","","","","","","","","","","","","2024-11-02T13:00","28.9","35","7.5","11.9","1011.8","0"
"","","","","","","","","","","","","","","2024-11-02T14:00","26.9","42","8.9","12.2","1012.3","0"
"","","","","","","","","","","","","","","2024-11-02T15:00","27.5","40","6.2","10.1","1012.6","0"
"","","","","","","","","","","","","","","2024-11-02T16:00","28.7","36","3.0","6.8","1013.0","0"
"","","","","","","","","","","","","","","2024-11-02T17:00","27.6","38","5.1","5.8","1013.1","0"
"","","","","","","","","","","","","","","2024-11-02T18:00","28.4","34","4.9","6.8","1013.0","0"
"","","","","","","","","","","","","","","2024-11-02T19:00","26.3","40","4.0","5.8","1012.8","0"
"","","","","","","","","","","","","","","2024-11-02T20:00","22.7","51","6.4","10.1","1012.4","0"
"","","","","","","","","","","","","","","2024-11-02T21:00","22.0","53","6.7","10.1","1012.1","0"
"","","","","","","","","","","","","","","2024-11-02T22:00","22.0","52","8.7","13.3","1012.0","0"
"","","","","","","","","","","","","","","2024-11-02T23:00","21.8","52","7.4","14.4","1011.9","0"
"","","","","","","","","","","","","","","2024-11-03T00:00","20.2","61","9.6","11.5","1012.5","0"
"","","","","","","","","","","","","","","2024-11-03T01:00","20.6","65","6.4","10.8","1013.2","0"
"","","","","","","","","","","","","","","2024-11-03T02:00","21.5","65","6.9","9.7","1013.9","0"
"","","","","","","","","","","","","","","2024-11-03T03:00","24.5","59","5.4","13.0","1014.6","0"
"","","","","","","","","","","","","","","2024-11-03T04:00","28.0","50","5.9","15.1","1015.2","0"
"","","","","","","","","","","","","","","2024-11-03T05:00","31.0","41","7.5","18.4","1015.1","0"
"","","","","","","","","","","","","","","2024-11-03T06:00","33.0","35","7.9","19.8","1014.2","0"
"","","","","","","","","","","","","","","2024-11-03T07:00","34.2","30","7.9","19.8","1013.1","0"
"","","","","","","","","","","","","","","2024-11-03T08:00","34.8","28","6.8","19.8","1012.0","0"
"","","","","","","","","","","","","","","2024-11-03T09:00","34.9","28","6.0","18.4","1011.0","0"
"","","","","","","","","","","","","","","2024-11-03T10:00","34.7","28","5.5","16.2","1010.5","0"
"","","","","","","","","","","","","","","2024-11-03T11:00","34.2","30","4.8","13.7","1010.7","0"
"","","","","","","","","","","","","","","2024-11-03T12:00","32.4","44","3.5","9.4","1011.2","0"
"","","","","","","","","","","","","","","2024-11-03T13:00","29.5","49","6.5","7.6","1012.0","0"
"","","","","","","","","","","","","","","2024-11-03T14:00","29.7","45","4.4","7.2","1012.7","0"
"","","","","","","","","","","","","","","2024-11-03T15:00","27.3","54","5.1","5.4","1013.2","0"
"","","","","","","","","","","","","","","2024-11-03T16:00","26.2","56","8.1","9.0","1013.3","0"
"","","","","","","","","","","","","","","2024-11-03T17:00","25.2","59","8.5","10.1","1013.4","0"
"","","","","","","","","","","","","","","2024-11-03T18:00","25.8","55","5.8","10.1","1013.2","0"
"","","","","","","","","","","","","","","2024-11-03T19:00","24.5","56","8.0","11.9","1012.8","0"
"","","","","","","","","","","","","","","2024-11-03T20:00","24.1","54","7.2","14.4","1012.2","0"
"","","","","","","","","","","","","","","2024-11-03T21:00","23.3","56","7.0","11.2","1011.6","0"
"","","","","","","","","","","","","","","2024-11-03T22:00","23.2","54","10.5","16.6","1011.6","0"
"","","","","","","","","","","","","","","2024-11-03T23:00","22.4","58","6.8","17.3","1011.6","0"
"","","","","","","","","","","","","","","2024-11-04T00:00","21.9","59","7.0","10.8","1011.9","0"
"","","","","","","","","","","","","","","2024-11-04T01:00","21.8","65","8.4","13.7","1012.5","0"
"","","","","","","","","","","","","","","2024-11-04T02:00","22.2","65","8.5","13.3","1013.0","0"
"","","","","","","","","","","","","","","2024-11-04T03:00","24.9","59","7.2","15.1","1013.6","0"
"","","","","","","","","","","","","","","2024-11-04T04:00","28.2","49","5.5","14.8","1014.0","0"
"","","","","","","","","","","","","","","2024-11-04T05:00","30.9","42","6.3","17.3","1014.1","0"
"","","","","","","","","","","","","","","2024-11-04T06:00","32.9","37","6.7","18.0","1013.2","0"
"","","","","","","","","","","","","","","2024-11-04T07:00","34.2","31","6.9","18.7","1012.0","0"
"","","","","","","","","","","","","","","2024-11-04T08:00","34.8","29","7.3","18.7","1010.9","0"
"","","","","","","","","","","","","","","2024-11-04T09:00","34.9","29","8.3","19.4","1010.0","0"
"","","","","","","","","","","","","","","2024-11-04T10:00","34.6","29","8.9","19.4","1009.4","0"
"","","","","","","","","","","","","","","2024-11-04T11:00","33.9","30","8.8","19.1","1009.4","0"
"","","","","","","","","","","","","","","2024-11-04T12:00","31.1","43","5.9","15.8","1009.8","0"
"","","","","","","","","","","","","","","2024-11-04T13:00","28.7","46","9.0","11.2","1010.6","0"
"","","","","","","","","","","","","","","2024-11-04T14:00","28.8","45","7.3","11.2","1011.2","0"
"","","","","","","","","","","","","","","2024-11-04T15:00","30.0","38","5.8","8.3","1011.6","0"
"","","","","","","","","","","","","","","2024-11-04T16:00","28.9","41","1.9","6.5","1012.0","0"
"","","","","","","","","","","","","","","2024-11-04T17:00","25.5","58","6.4","10.1","1012.3","0"
"","","","","","","","","","","","","","","2024-11-04T18:00","25.0","62","8.6","11.2","1012.0","0"
"","","","","","","","","","","","","","","2024-11-04T19:00","23.6","65","5.1","9.4","1012.0","0"
"","","","","","","","","","","","","","","2024-11-04T20:00","23.7","58","7.4","14.4","1011.8","0"
"","","","","","","","","","","","","","","2024-11-04T21:00","22.9","60","6.7","11.2","1011.5","0"
"","","","","","","","","","","","","","","2024-11-04T22:00","22.3","62","7.7","10.4","1011.5","0"
"","","","","","","","","","","","","","","2024-11-04T23:00","22.5","62","7.9","11.9","1011.5","0"
"","","","","","","","","","","","","","","2024-11-05T00:00","21.8","66","9.7","19.8","1012.1","0"
"","","","","","","","","","","","","","","2024-11-05T01:00","22.2","68","8.8","14.0","1013.0","0"
"","","","","","","","","","","","","","","2024-11-05T02:00","22.7","66","8.8","14.0","1013.8","0"
"","","","","","","","","","","","","","","2024-11-05T03:00","25.2","59","8.7","16.9","1014.3","0"
"","","","","","","","","","","","","","","2024-11-05T04:00","27.8","50","9.4","20.2","1014.9","0"
"","","","","","","","","","","","","","","2024-11-05T05:00","30.4","44","9.9","22.0","1014.9","0"
"","","","","","","","","","","","","","","2024-11-05T06:00","32.5","39","9.1","22.3","1014.1","0"
"","","","","","","","","","","","","","","2024-11-05T07:00","33.8","35","8.1","21.6","1013.0","0"
"","","","","","","","","","","","","","","2024-11-05T08:00","34.6","30","8.6","20.5","1011.9","0"
"","","","","","","","","","","","","","","2024-11-05T09:00","34.9","28","10.0","21.6","1011.1","0"
"","","","","","","","","","","","","","","2024-11-05T10:00","34.6","27","12.0","23.0","1010.5","0"
"","","","","","","","","","","","","","","2024-11-05T11:00","33.7","30","11.1","23.4","1010.7","0"
"","","","","","","","","","","","","","","2024-11-05T12:00","30.7","43","6.7","18.7","1011.2","0"
"","","","","","","","","","","","","","","2024-11-05T13:00","29.0","44","8.1","11.9","1012.0","0"
"","","","","","","","","","","","","","","2024-11-05T14:00","30.0","39","5.3","9.0","1012.6","0"
"","","","","","","","","","","","","","","2024-11-05T15:00","30.4","37","4.7","6.1","1013.2","0"
"","","","","","","","","","","","","","","2024-11-05T16:00","25.9","50","6.9","10.4","1013.6","0"
"","","","","","","","","","","","","","","2024-11-05T17:00","24.7","54","7.3","10.8","1013.8","0"
"","","","","","","","","","","","","","","2024-11-05T18:00","24.3","55","7.5","11.5","1013.7","0"
"","","","","","","","","","","","","","","2024-11-05T19:00","23.9","55","8.1","12.6","1013.5","0"
"","","","","","","","","","","","","","","2024-11-05T20:00","23.7","55","8.6","13.7","1013.3","0"
"","","","","","","","","","","","","","","2024-11-05T21:00","23.4","55","9.2","14.8","1013.1","0"
"","","","","","","","","","","","","","","2024-11-05T22:00","22.9","57","9.2","14.8","1013.1","0"
"","","","","","","","","","","","","","","2024-11-05T23:00","22.3","59","8.7","14.8","1013.3","0"
"","","","","","","","","","","","","","","2024-11-06T00:00","21.9","60","8.5","13.7","1013.6","0"
"","","","","","","","","","","","","","","2024-11-06T01:00","22.1","61","9.0","15.1","1014.4","0"
"","","","","","","","","","","","","","","2024-11-06T02:00","22.6","62","10.0","15.5","1015.4","0"
"","","","","","","","","","","","","","","2024-11-06T03:00","24.9","57","9.2","17.6","1016.1","0"
"","","","","","","","","","","","","","","2024-11-06T04:00","27.7","50","9.2","19.8","1016.6","0"
"","","","","","","","","","","","","","","2024-11-06T05:00","30.1","44","9.0","20.9","1016.3","0"
"","","","","","","","","","","","","","","2024-11-06T06:00","32.1","39","8.5","20.9","1015.8","0"
"","","","","","","","","","","","","","","2024-11-06T07:00","33.3","35","7.5","20.9","1014.6","0"
"","","","","","","","","","","","","","","2024-11-06T08:00","34.0","33","6.4","19.4","1013.6","0"
"","","","","","","","","","","","","","","2024-11-06T09:00","34.4","31","7.3","18.0","1012.8","0"
"","","","","","","","","","","","","","","2024-11-06T10:00","34.4","30","9.8","19.8","1012.3","0"
"","","","","","","","","","","","","","","2024-11-06T11:00","33.6","32","11.3","20.9","1012.3","0"
"","","","","","","","","","","","","","","2024-11-06T12:00","31.2","40","7.8","19.8","1012.3","0"
"","","","","","","","","","","","","","","2024-11-06T13:00","28.5","47","7.5","10.4","1012.9","0"
"","","","","","","","","","","","","","","2024-11-06T14:00","27.8","52","9.2","11.5","1013.2","0"
"","","","","","","","","","","","","","","2024-11-06T15:00","27.8","51","8.0","10.1","1013.5","0"
"","","","","","","","","","","","","","","2024-11-06T16:00","26.4","53","7.2","10.8","1013.7","0"
"","","","","","","","","","","","","","","2024-11-06T17:00","26.3","53","9.0","14.0","1013.6","0"
"","","","","","","","","","","","","","","2024-11-06T18:00","25.0","57","6.7","14.0","1013.4","0"
"","","","","","","","","","","","","","","2024-11-06T19:00","23.6","63","7.3","9.7","1013.3","0"
"","","","","","","","","","","","","","","2024-11-06T20:00","23.1","65","6.9","10.1","1012.8","0"
"","","","","","","","","","","","","","","2024-11-06T21:00","23.2","64","7.0","10.4","1012.3","0"
"","","","","","","","","","","","","","","2024-11-06T22:00","22.8","64","7.8","11.9","1012.2","0"
"","","","","","","","","","","","","","","2024-11-06T23:00","22.3","66","8.7","15.1","1012.4","0"
"","","","","","","","","","","","","","","2024-11-07T00:00","21.8","68","7.7","14.0","1012.9","0"
"","","","","","","","","","","","","","","2024-11-07T01:00","22.0","69","9.0","15.1","1013.3","0"
"","","","","","","","","","","","","","","2024-11-07T02:00","22.5","68","9.7","14.8","1014.4","0"
"","","","","","","","","","","","","","","2024-11-07T03:00","25.0","62","7.7","16.9","1015.3","0"
"","","","","","","","","","","","","","","2024-11-07T04:00","27.5","55","5.6","15.8","1015.8","0"
"","","","","","","","","","","","","","","2024-11-07T05:00","30.0","47","5.5","16.2","1015.7","0"
"","","","","","","","","","","","","","","2024-11-07T06:00","31.9","42","5.1","16.6","1014.9","0"
"","","","","","","","","","","","","","","2024-11-07T07:00","33.1","38","4.3","16.2","1013.7","0"
"","","","","","","","","","","","","","","2024-11-07T08:00","33.8","36","3.3","15.5","1012.6","0"
"","","","","","","","","","","","","","","2024-11-07T09:00","34.3","33","3.7","13.7","1011.8","0"
"","","","","","","","","","","","","","","2024-11-07T10:00","34.3","32","5.4","14.0","1011.5","0"
"","","","","","","","","","","","","","","2024-11-07T11:00","33.8","33","7.7","14.4","1011.5","0"
"","","","","","","","","","","","","","","2024-11-07T12:00","31.2","43","6.5","14.0","1011.8","0"
"","","","","","","","","","","","","","","2024-11-07T13:00","28.5","51","8.2","11.2","1012.3","0"
"","","","","","","","","","","","","","","2024-11-07T14:00","28.1","52","7.0","11.5","1012.8","0"
"","","","","","","","","","","","","","","2024-11-07T15:00","26.7","58","3.3","7.6","1013.3","0"
"","","","","","","","","","","","","","","2024-11-07T16:00","24.9","68","7.1","7.9","1013.5","0"
"","","","","","","","","","","","","","","2024-11-07T17:00","26.6","59","4.6","8.3","1013.7","0"
"","","","","","","","","","","","","","","2024-11-07T18:00","25.1","66","6.7","7.6","1013.3","0"
"","","","","","","","","","","","","","","2024-11-07T19:00","24.0","68","6.5","8.6","1013.3","0"
"","","","","","","","","","","","","","","2024-11-07T20:00","22.9","70","8.1","14.8","1012.9","0"
"","","","","","","","","","","","","","","2024-11-07T21:00","22.3","72","5.5","10.1","1012.2","0"
"","","","","","","","","","","","","","","2024-11-07T22:00","21.9","71","6.1","9.7","1012.1","0"
"","","","","","","","","","","","","","","2024-11-07T23:00","21.9","69","6.7","10.4","1012.0","0"
"","","","","","","","","","","","","","","2024-11-08T00:00","21.6","67","7.2","10.8","1012.3","0"
"","","","","","","","","","","","","","","2024-11-08T01:00","21.8","67","9.8","15.1","1013.3","0"
"","","","","","","","","","","","","","","2024-11-08T02:00","22.0","66","9.3","16.9","1014.4","0"
"","","","","","","","","","","","","","","2024-11-08T03:00","24.1","62","7.2","15.8","1015.1","0"
"","","","","","","","","","","","","","","2024-11-08T04:00","27.1","56","6.0","15.8","1015.4","0"
"","","","","","","","","","","","","","","2024-11-08T05:00","30.0","50","6.2","17.3","1015.1","0"
"","","","","","","","","","","","","","","2024-11-08T06:00","32.0","43","5.1","17.6","1014.2","0"
"","","","","","","","","","","","","","","2024-11-08T07:00","33.2","38","5.6","16.9","1012.9","0"
"","","","","","","","","","","","","","","2024-11-08T08:00","33.9","35","6.4","18.0","1011.8","0"
"","","","","","","","","","","","","","","2024-11-08T09:00","34.3","33","5.9","18.0","1011.1","0"
"","","","","","","","","","","","","","","2024-11-08T10:00","34.3","32","6.0","16.2","1010.6","0"
"","","","","","","","","","","","","","","2024-11-08T11:00","33.6","33","7.3","14.8","1010.8","0"
"","","","","","","","","","","","","","","2024-11-08T12:00","30.9","44","5.8","13.3","1011.2","0"
"","","","","","","","","","","","","","","2024-11-08T13:00","29.1","46","7.8","11.2","1011.5","0"
"","","","","","","","","","","","","","","2024-11-08T14:00","28.3","47","9.9","12.2","1012.0","0"
"","","","","","","","","","","","","","","2024-11-08T15:00","27.5","49","7.6","10.8","1012.6","0"
"","","","","","","","","","","","","","","2024-11-08T16:00","25.9","56","7.8","9.0","1013.0","0"
"","","","","","","","","","","","","","","2024-11-08T17:00","27.2","51","5.1","9.0","1013.2","0"
"","","","","","","","","","","","","","","2024-11-08T18:00","24.0","64","7.8","7.9","1013.1","0"
"","","","","","","","","","","","","","","2024-11-08T19:00","23.8","59","8.7","11.2","1012.6","0"
"","","","","","","","","","","","","","","2024-11-08T20:00","23.9","53","9.1","13.7","1012.1","0"
"","","","","","","","","","","","","","","2024-11-08T21:00","23.7","51","8.7","16.2","1011.9","0"
"","","","","","","","","","","","","","","2024-11-08T22:00","23.0","55","9.4","15.1","1012.0","0"
"","","","","","","","","","","","","","","2024-11-08T23:00","22.3","60","7.2","15.5","1012.1","0"
"","","","","","","","","","","","","","","2024-11-09T00:00","21.7","62","7.5","11.9","1012.6","0"
"","","","","","","","","","","","","","","2024-11-09T01:00","21.9","62","10.1","16.2","1013.3","0"
"","","","","","","","","","","","","","","2024-11-09T02:00","22.1","64","10.6","16.6","1014.3","0"
"","","","","","","","","","","","","","","2024-11-09T03:00","24.4","59","9.4","18.4","1015.1","0"
"","","","","","","","","","","","","","","2024-11-09T04:00","27.0","53","5.8","17.3","1015.6","0"
"","","","","","","","","","","","","","","2024-11-09T05:00","29.2","48","4.1","15.5","1015.6","0"
"","","","","","","","","","","","","","","2024-11-09T06:00","31.1","43","3.8","14.8","1014.7","0"
"","","","","","","","","","","","","","","2024-11-09T07:00","32.6","40","4.4","15.5","1013.5","0"
"","","","","","","","","","","","","","","2024-11-09T08:00","33.5","37","5.0","16.2","1012.3","0"
"","","","","","","","","","","","","","","2024-11-09T09:00","34.1","33","5.8","16.2","1011.5","0"
"","","","","","","","","","","","","","","2024-11-09T10:00","34.1","32","6.9","16.2","1010.9","0"
"","","","","","","","","","","","","","","2024-11-09T11:00","33.5","32","8.5","16.2","1011.1","0"
